ZTRD,9 Z Z Z,30089590,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30091162,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30091163,4,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30091164,2,0,4,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2
ZTRD,9 Z Z Z,30091948,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30091952,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30092006,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30092008,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30092010,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30094881,0,6,6,0,0,0,0,0,2,1,9,6,6,13,15,12,6,5,2,0,0,0,0,4
ZTRD,9 Z Z Z,30095731,18,5,6,1,8,0,1,7,6,0,0,0,0,0,0,0,4,3,1,5,0,6,0,7
ZTRD,9 Z Z Z,30100406,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0,0,0,1,4,10,2,0
ZTRD,9 Z Z Z,30100408,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30100409,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30110204,6,43,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0
ZTRD,9 Z Z Z,30111696,0,0,0,0,0,0,0,11,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30111697,0,0,0,0,0,0,0,3,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,2
ZTRD,9 Z Z Z,30111698,0,0,0,0,0,0,0,10,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30112793,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0
ZTRD,9 Z Z Z,30112794,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30112848,3,2,1,4,18,6,2,3,1,16,9,23,37,5,11,13,17,7,16,10,11,13,9,25
ZTRD,9 Z Z Z,30112850,1,5,1,9,3,10,5,7,3,4,6,11,23,4,14,8,16,8,8,3,9,12,10,12
ZTRD,9 Z Z Z,30112856,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30112986,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30113067,3,4,4,7,18,6,1,6,4,16,20,31,54,9,18,18,17,12,17,10,11,22,13,26
ZTRD,9 Z Z Z,30113529,0,0,0,0,0,0,0,0,0,30,1,50,10,17,11,3,0,7,0,0,4,0,100,0
ZTRD,9 Z Z Z,30113665,0,0,0,0,2,0,0,1,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30113717,0,0,0,0,0,0,0,0,0,90,0,90,1,1,0,0,0,0,0,0,10,0,1,0
ZTRD,9 Z Z Z,30113741,0,0,0,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30114040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ZTRD,9 Z Z Z,30114197,0,0,1,1,1,0,0,7,0,0,2,6,5,8,3,7,0,10,2,12,3,2,1,3
ZTRD,9 Z Z Z,30114200,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30114210,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30114384,0,1,1,0,2,1,3,0,5,0,0,2,2,0,0,7,1,1,4,2,11,3,2,5
ZTRD,9 Z Z Z,30114429,0,2,3,3,0,0,0,2,0,0,2,2,11,5,5,5,0,5,1,0,0,9,4,1
ZTRD,9 Z Z Z,30114439,2,3,3,5,7,3,11,14,12,0,6,20,20,0,0,16,4,2,8,7,10,7,6,7
ZTRD,9 Z Z Z,30114441,0,0,0,0,0,0,0,5,2,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30114442,0,0,0,0,0,0,0,3,2,15,0,5,0,0,0,0,0,6,2,0,0,2,0,0
ZTRD,9 Z Z Z,30114443,4,3,3,7,8,4,8,6,4,11,21,13,21,4,4,0,6,12,4,5,15,11,13,12
ZTRD,9 Z Z Z,30114509,0,2,4,0,2,3,3,0,0,0,0,0,3,1,0,2,3,0,2,0,0,0,2,0
ZTRD,9 Z Z Z,30114510,0,0,0,1,3,4,4,0,0,0,2,6,10,0,4,2,0,3,1,1,7,5,0,10
ZTRD,9 Z Z Z,30114527,0,0,0,0,0,0,0,0,1,0,20,0,0,0,1,0,0,0,0,1,0,0,0,0
ZTRD,9 Z Z Z,30114534,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30114562,0,4,7,1,5,2,8,7,9,0,1,7,6,4,0,6,6,0,6,2,9,5,10,4
ZTRD,9 Z Z Z,30114565,1,3,1,0,12,4,8,5,10,2,6,9,17,9,6,0,4,0,10,5,14,7,2,9
ZTRD,9 Z Z Z,30114994,2,5,7,5,7,6,13,15,11,1,6,20,23,1,0,18,6,2,10,7,10,7,8,7
ZTRD,9 Z Z Z,30115018,5,2,3,8,11,8,11,7,3,12,23,19,31,4,8,2,6,15,5,6,22,16,13,22
ZTRD,9 Z Z Z,30115724,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,20,0,0,0,6,0,0,0,0
ZTRD,9 Z Z Z,30121451,3,4,2,6,12,4,1,7,0,0,8,13,10,9,15,9,6,4,16,0,2,15,8,14
ZTRD,9 Z Z Z,30122172,3,2,5,4,0,0,5,3,5,0,6,1,1,0,0,8,0,0,5,3,3,3,0,0
ZTRD,9 Z Z Z,30122191,4,1,4,2,14,10,12,7,2,6,5,11,10,12,4,2,4,2,16,2,10,6,17,4
ZTRD,9 Z Z Z,30124021,55,96,0,0,26,4,1,4,0,20,0,41,25,0,1,50,0,0,50,0,50,0,0,0
ZTRD,9 Z Z Z,30125704,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30127446,0,0,0,0,0,1,1,4,0,0,0,0,2,3,0,0,0,1,0,0,1,6,0,0
ZTRD,9 Z Z Z,30130310,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ZTRD,9 Z Z Z,30134525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30134526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,1
ZTRD,9 Z Z Z,30134527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
ZTRD,9 Z Z Z,30136286,0,9,8,10,22,16,23,12,19,3,32,24,62,10,18,9,12,15,11,11,23,15,15,13
ZTRD,9 Z Z Z,30137192,0,0,0,0,0,0,0,0,0,80,142,4,0,2,19,3,2,0,0,0,6,1,0,50
ZTRD,9 Z Z Z,30146823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50
ZTRD,9 Z Z Z,30159564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,0
ZTRD,9 Z Z Z,30164163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
