ZTRD,7 A D F,30019994,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
ZTRD,7 A G B,30019995,,,,,,4,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,1,,1,,,,,,1,,,,,2,,,,1
ZTRD,7 A G C,30020001,,1,1,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,
ZTRD,7 A G E,30020005,,1,1,,1,,,,,,,1,,2,,1,1,,,,,,,1,1,,,,,1,,,,,,,,1,,,,1,,,1,,,,,1,,1,,,,,1,1,,,
ZTRD,7 A G F,30020006,,,1,,,,,,1,,,,,,,,,,1,,,1,1,,,1,1,1,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
ZTRD,7 A K E,30020042,,1,2,,1,,2,,2,,2,1,2,,1,1,,3,2,1,1,,2,,,2,4,2,5,1,2,,1,,1,1,,3,1,,1,,,,,,1,2,,,,,1,1,,,,,,1,2
ZTRD,7 A K F,30020043,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
ZTRD,7 A L E,30020044,,,3,2,2,1,2,2,1,3,,,,,3,1,1,2,,,,,,1,2,,2,1,,,,,,,2,,1,2,,,,,,,2,,,1,,,,,,,,2,,,,,
ZTRD,7 A M E,30020045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
ZTRD,7 A N E,30020050,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,1,,,,,1,1,,,1,1,,2,,,1,2,,,,,,,,,,
ZTRD,7 A X B,30020051,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,
ZTRD,7 A X C,30020052,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ZTRD,7 A X E,30020054,,,,,1,,,,,1,,,,1,1,1,,,,1,1,,,,,1,,1,,1,1,,1,,2,1,1,,1,3,1,,,,1,,2,,,,,,1,,,2,,1,,,
ZTRD,7 A X F,30020058,1,,,,,,,,,,2,,,,,,,1,,,,1,,,,,,1,,,,,1,,,,,,,1,,1,1,2,2,3,1,,,1,,1,2,,,,,,,,
ZTRD,7 B B E,30020059,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B C E,30020060,,,1,,,,,,,,,,1,,1,,1,,2,1,,,,1,,1,,1,,,,,,,1,1,,,1,1,1,,,2,,2,,3,1,3,,,2,3,,3,,,,,
ZTRD,7 B X B,30020061,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,1,1,,,,,,2,1,,,,,,,,,,1,,,
ZTRD,7 B X C,30020062,,,,,,,2,,,,,1,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,1,1,1,1,,,1,,2,,,,2,1,1,,,1,,,,1,,
ZTRD,7 B X E,30020063,2,,,1,,1,1,1,,,,,2,2,,,,,1,1,,,,,,,1,2,1,,,1,,,,,1,1,2,,,,1,2,1,,2,,,,,1,1,,1,,,1,,,
ZTRD,7 B X F,30020064,3,,1,1,,2,,3,,,,,2,2,,,1,,4,1,2,,,1,,,2,2,6,,,1,,1,,,2,1,2,,,1,,3,1,,2,,1,2,2,3,,2,3,,1,3,,1,4
ZTRD,7 C B A,30020065,,,2,,1,1,2,,,,3,,,,,,,1,,2,,,,,1,,,,4,4,2,2,2,2,,4,,2,,1,,4,,,2,3,1,1,2,,1,2,,,,4,2,,,1,
ZTRD,7 C B B,30020067,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 C B C,30020068,,,,,,,,2,2,,,,,,,,,,1,,,,2,,,,,,,,,,1,,,,,,,,,,,4,,3,,,,,,,,,,,,,,,4
ZTRD,7 C C A,30020069,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 C C E,30020070,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,1,1,,,,1,,,,1,,,,,,,,,,,
ZTRD,7 C D C,30020071,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZTRD,7 C X E,30020072,,,,,,,,,,1,,1,,,,2,1,,1,,,,,,,1,1,,,,1,,,,,,,,,2,1,,1,,,,1,,,,2,,,,,,1,,,1,
ZTRD,7 D A A,30020073,,,,,,,,,,,,,1,1,,1,,,,,1,,,,,1,,,,,,,,1,1,,1,,,,,,,,,1,,,,,,1,,,,,,,,,
ZTRD,7 D A E,30020074,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
ZTRD,7 X A A,30020076,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,2,,,,
ZTRD,7 X A C,30020077,,,,1,1,,,,,1,1,,3,,1,1,,,,1,1,1,,2,,,,1,1,1,,1,,1,,,,1,1,1,1,1,1,,2,1,1,1,,1,,,,,,,,,3,1,
ZTRD,7 X A E,30020078,,,1,,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,1,,,,,,,,,,,1,
ZTRD,7 X B A,30020080,,,,1,,2,,,3,,1,2,,,,1,,,1,1,,1,,,1,,2,,,,,,1,2,,1,,1,1,,3,,1,3,,1,4,,2,3,1,,1,2,1,,,1,,1,2
ZTRD,7 X B C,30020081,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZTRD,7 X B E,30020082,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,
ZTRD,7 X B F,30020083,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1
ZTRD,7 X C C,30020084,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,2,,,1,,,,,1,,,,,,,1,,,2,1,,,1,,,1,,,,,,
ZTRD,7 X C E,30020085,2,2,5,1,2,1,3,2,,3,,9,5,1,,3,1,2,3,5,2,3,2,3,,4,1,3,,1,2,4,2,,6,5,4,2,2,8,4,1,1,3,6,2,4,1,1,5,,2,,,5,1,1,1,4,4,4
ZTRD,7 X D A,30020087,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 X D C,30020088,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,1,1,,,,,,1,,1,,,,,,,,,,,
ZTRD,7 X X E,30020089,,,,,,2,,,,1,1,,,,1,1,,,,1,,,,,,,,,1,,,,1,,,,,2,,,,1,,,,1,,,,1,2,,1,,,,,,,,
ZTRD,7 X X F,30020091,,,,,,1,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 Y Y C,30020092,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
ZTRD,7 Z Z A,30020093,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
ZTRD,7 Z Z B,30020094,1,,,,1,,,1,,,,,1,1,,1,,,,2,,,,,,,,1,,1,1,1,,,1,,,,,2,1,1,,,1,,,,,,,3,1,,1,,,1,,,
ZTRD,7 Z Z C,30020095,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 Z Z E,30020097,,,,,,,,,,,,1,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,
ZTRD,7 Z Z F,30020099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
ZTRD,8 Y Y C,30020100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,
ZTRD,9 A D C,30020154,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,1
ZTRD,9 A D E,30020360,1,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,
ZTRD,9 A E C,30020386,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,9 A E E,30020410,,,,,,,,2,3,,,,,2,7,,,,,,2,,,,,,3,5,,,,3,6,,7,,4,,3,,,,,,,,,,,,,,,,,,,,,,
ZTRD,9 A E F,30020477,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,1,,,,,,,,,,,,
ZTRD,9 A X C,30020478,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,9 A X E,30020505,,,,,,,,1,1,,2,1,,,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,9 S W E,30020610,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,9 X X E,30020641,1,,1,1,3,1,1,2,2,1,2,2,2,5,1,,5,2,,2,,,4,5,2,3,1,3,2,3,1,,2,1,3,2,2,5,1,1,5,,1,1,3,1,5,,1,,,1,3,3,3,2,2,5,1,1,3
ZTRD,10 C C J,30020644,3,2,2,1,6,6,5,4,5,2,2,2,1,5,1,2,8,4,1,3,3,4,5,3,1,5,1,3,6,5,1,3,6,5,4,1,,6,,4,5,2,1,,10,5,3,3,,5,3,3,4,2,2,3,4,2,7,2,1
ZTRD,10 X A G,30020666,,,2,1,,1,,3,,1,,,1,1,1,2,,,,1,1,2,3,2,3,1,3,1,2,1,1,5,1,3,2,,,4,,3,1,3,1,3,1,2,,2,1,,,,1,3,3,2,1,2,7,1,1
ZTRD,10 X B G,30020668,,,1,1,,,,,2,,,,,,,,,,,,1,,,1,1,,,,,,1,3,3,1,,,,2,,1,,,,3,,1,,1,1,,,,,,1,,1,1,5,,3
ZTRD,10 X X G,30020669,,1,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,1,1,,,,,,1,,,,,,,,1,,,,1,,,,,,,,,,,,,,1
ZTRD,10 X Y G,30020673,,1,,,,,,,,,,1,,,1,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,10 X Z G,30020700,42,12,74,69,44,139,16,58,140,86,90,24,146,115,44,56,64,21,126,19,43,8,,,,,106,34,17,33,69,71,61,109,34,66,64,53,48,47,100,55,38,56,76,17,91,81,85,80,95,18,6,16,40,,60,35,23,87,7
ZTRD,11 D A B,30020729,6,2,5,,6,11,7,6,8,8,3,9,5,6,2,7,11,11,10,13,1,8,6,14,6,4,4,9,3,6,11,2,6,4,6,7,10,10,9,7,10,4,11,,14,5,9,9,6,8,5,5,9,3,6,9,9,11,17,15,7
ZTRD,11 D A C,30020734,,,1,1,,,,,,1,,,,1,,,,,1,,1,,,,2,1,,,,,1,6,,,2,2,1,2,,2,,3,,9,1,1,1,3,2,,4,,,1,1,,1,1,6,,2
ZTRD,11 D A E,30020737,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,
ZTRD,11 D Z C,30020744,,2,1,2,,,,1,1,,1,,,3,,1,1,2,,1,,,,,,1,,,,1,,,1,1,,,,1,,1,,,,1,,1,,1,1,,1,,1,,,,,1,,,1
ZTRD,B E 05,30020747,2,,,38,7,2,,,45,,,1,2,,,23,15,,20,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,G A A A,30020748,1,53,,4,4,2,52,1,62,9,12,3,1,,,,2,,40,2,3,,,2,4,42,8,1,,,,23,7,2,,2,,2,,1,,,2,7,3,,,1,,,,,,4,,,,,,,
ZTRD,G A J E,30020761,,1,,,,,,,,,1,,1,1,,,3,,,,,,,,,,,,1,,,,1,,,,,1,1,1,,,,1,,,,,,,2,,1,,,,,1,,,
ZTRD,G B A A,30020763,,,,,,,,,1,,,1,1,2,2,1,1,1,2,,,,,1,,1,1,,1,1,,,,3,1,,1,1,,6,,,1,2,,,,1,,1,,2,1,1,9,2,,1,1,,
ZTRD,G B A E,30020770,,2,,,15,,,,17,3,2,,,,,1,,,,16,,,16,,,,,,,,,,4,1,,,1,4,,,,,2,,,,,,,,,,,,,,,,,,
ZTRD,5 B C E,30020785,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B E E,30020793,7,2,1,,10,8,1,3,5,1,3,6,1,10,2,1,6,6,3,6,2,5,2,6,1,5,,3,,9,2,3,6,7,7,8,5,3,5,4,12,2,3,3,7,7,6,5,1,3,1,9,7,3,5,3,5,12,5,13,1
ZTRD,5 B I F,30020804,,1,1,,,,,,,,,1,1,2,1,,,1,,,,,,1,1,,,,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B J C,30020808,1,10,2,,,1,,3,,,8,3,5,1,1,,,,2,1,1,,,,,1,1,1,,4,,2,,,,,1,1,1,1,,,,,,,1,,,1,,1,,,,,,,,,
ZTRD,5 B J E,30020810,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B M C,30020823,1,,1,1,1,1,,,,1,,1,,1,,1,,1,,,,1,1,2,1,,1,,,,,,1,,1,,,,,1,,1,,,1,,,,1,,1,,,,,,,,,,
ZTRD,5 B X C,30020827,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B X G,30020828,3,,1,4,1,4,2,,1,1,4,2,4,4,3,4,1,1,4,,,7,6,4,3,1,14,,9,4,1,1,1,3,1,1,1,4,4,,3,,6,2,,1,3,1,,6,4,2,1,1,5,,2,6,1,,1
ZTRD,5 C A E,30020860,,19,,8,3,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B C E,30021174,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B E E,30021175,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B I F,30021178,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B J C,30021180,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B J E,30021343,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 B M C,30021424,,,,,,1,1,,,1,1,,,,5,2,1,,,1,,,2,1,,,,,1,,1,,,,,,,3,,1,1,,,1,1,,,2,,,,,1,,1,,1,,1,,
ZTRD,5 B X C,30021773,,1,,,,,,2,1,,,,,,,1,1,,,,1,,1,,,,4,1,2,,,,,,,,,,,,,,1,,,,,,,,,1,,,1,,,1,2,1,
ZTRD,5 B X G,30021774,,,1,,,,,1,,,,,2,,,,,1,1,3,,,,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,1,,,1,,,,1,,2
ZTRD,5 C A E,30021793,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,5 C F E,30021794,1,4,1,,,,,,,,,1,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,
ZTRD,5 C F F,30021967,1,1,1,,,,,2,1,1,1,1,1,,2,2,2,,1,,1,,2,6,,1,1,1,,,1,4,2,1,,,1,1,,,,,1,,,1,1,1,2,2,,1,2,1,,2,,1,,3,2
ZTRD,5 C G E,30021971,,1,,,,1,,,,1,,,1,,1,1,1,1,,,1,,,,,2,,2,,,1,4,1,,,1,,,,,,,,,,,1,,1,,,,1,,,,,,1,,1
ZTRD,5 C G F,30022095,,,1,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,1,2,,,,,,,2,,3,,,
ZTRD,6 A A A,30022097,,2,1,1,3,1,3,,1,,,,,1,1,,,,2,,,,1,,1,,,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,
ZTRD,6 A B E,30022135,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,6 A C E,30022183,,,,1,,,,1,,,1,,,,,1,,,,1,,,,,,,,,1,1,,,,,,,,1,,,,1,,1,1,,1,1,,,2,,,,,1,1,,,,
ZTRD,6 A D A,30022197,2,,,,,,,,,,,,,,,1,,1,2,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
ZTRD,6 A E E,30022198,,,2,1,,,,1,,,3,,,1,,1,,3,,,,,,2,2,1,,2,1,,1,,,,2,1,4,,4,,1,1,2,,,,,,,,,,,,,,2,,,,
ZTRD,6 A H E,30022201,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
ZTRD,6 A I E,30022202,,,,,1,,,,1,,,,,,,,,1,,,,,,,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,6 A L A,30022298,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,6 A L F,30022414,,,,,9,6,5,4,,,,,,,,,6,12,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
ZTRD,6 A X E,30022480,6,4,,,,,,6,1,,,,1,4,2,,14,,,,11,1,,5,,3,,,2,,,7,3,1,6,6,,,3,,,3,,,,,,,1,,1,,,1,,,,,,,
ZTRD,6 A X F,30022913,,10,5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,6 B A E,30022918,15,,,20,,103,4,,1,,,10,,,10,,,,10,,,,1,,,,,,4,1,3,,,,,,,,,,,2,,7,15,,2,,5,,52,5,5,4,,4,,20,,2,
ZTRD,6 B B B,30022932,,,1,,9,6,9,,,,,,6,2,,3,8,8,3,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,
ZTRD,6 B B E,30022944,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
ZTRD,6 B D E,30022971,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,6 C X C,30023114,468,1548,3168,1368,1116,540,468,864,612,360,432,,144,828,324,540,216,684,396,360,468,,,360,936,1296,,792,432,828,712,1116,576,900,1044,1152,828,324,648,720,468,612,828,1008,1296,1368,648,576,648,936,720,144,1008,360,432,1080,756,360,324,1656,
ZTRD,6 S Y G,30023343,2,,2,2,3,3,,4,2,4,2,2,2,4,1,,2,1,5,2,2,5,4,3,5,4,2,3,3,3,2,8,1,7,6,5,5,3,4,5,5,7,1,6,3,3,1,4,3,2,1,1,2,4,,4,2,4,8,2,3
ZTRD,6 Y Y C,30023345,3,1,,,3,1,1,3,3,4,1,1,4,2,1,6,2,1,2,,1,2,4,3,1,4,2,,1,3,3,4,,5,3,,4,2,5,2,3,2,1,5,5,1,1,,,7,1,1,,,,,,2,,,
ZTRD,7 A A E,30023348,,,,,,,,,,2,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A C C,30023352,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,
ZTRD,7 A C E,30023353,,1,,,,1,,,1,1,1,,,3,,1,1,2,,2,1,1,,,1,1,,2,,1,1,,,2,,,1,1,,,,,3,1,1,,,,,2,1,,,,,1,,,2,1,
ZTRD,7 A G C,30023354,,,,1,,1,,,,1,2,,,,,1,,,,,1,1,1,1,,,,1,,2,,,,,2,,1,1,,,,,,1,,,,,,2,,,,,,2,,,,,
ZTRD,7 A G E,30023415,,,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,,1,,,,,1,,,1,,1,,,,,,,1,,,,,,,1,,1,,,,,,1,
ZTRD,7 A I B,30023420,,3,,1,,,,,,3,1,,1,2,,1,3,4,2,2,9,3,,7,4,1,,3,6,,1,1,2,3,3,5,,1,3,5,1,3,2,2,4,3,5,2,2,2,,,,,1,1,8,4,3,2,
ZTRD,7 A I C,30023421,,1,1,1,,,2,,,,1,1,1,,,,,1,1,1,,,3,,1,1,,1,,1,,2,,,2,,,1,1,,1,1,2,2,,,1,1,1,,,1,,,,,,,,1,2
ZTRD,7 A I E,30023459,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A I F,30023536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A J B,30023543,,,,,,,,,,1,,,,,,,1,,,,1,,,,,,,1,,1,,,,,,,1,,,,,,,1,,,,2,,,,,,,,2,,1,,,1
ZTRD,7 A J C,30023558,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A J E,30023579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
ZTRD,7 A J F,30023613,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,1,,,1,,,1,,,,,,1,,,
ZTRD,7 A K C,30023614,,1,1,,,,,1,,,,,,1,,,1,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,
ZTRD,7 A K E,30023615,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A K F,30023616,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,
ZTRD,7 A L E,30023847,5,3,,7,,8,1,2,8,4,7,3,5,11,1,2,2,1,2,4,3,2,3,4,4,,,,,15,,4,12,,1,,,4,5,6,4,,10,5,,3,5,3,6,6,3,2,3,2,,4,1,2,11,27,2
ZTRD,7 A M C,30023881,2,,,4,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A M E,30024075,,,,,,,1,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,1,,,,,,,,,,1,,,,,,,,,1,,,1,,1,,1,1
ZTRD,7 A P B,30024076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
ZTRD,7 A P C,30024077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
ZTRD,7 A P E,30024078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,
ZTRD,7 A P F,30024085,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A X C,30024126,,1,,,,,,,,,,,,,1,,1,,1,,,2,,,,2,,,1,,,,,2,,,,,,,2,,,,,2,,,,,,1,,,,,1,,,,
ZTRD,7 A X E,30024128,,1,,,,,,,,,,,,,1,,1,,1,,,,,,,2,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,
ZTRD,7 A X F,30024139,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,1,,1,1,,,,1,,,,,,,,,,,,,,,
ZTRD,7 A Y E,30024162,,2,,6,,7,6,1,6,,,,1,,,1,1,,,,1,,,2,,2,,1,1,1,1,2,,3,2,,2,1,1,,,,,,1,2,,,,,,,1,1,1,,,,1,,2
ZTRD,7 B A E,30024284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,
ZTRD,7 B A F,30024286,,,,1,,,2,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B B C,30024287,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B B E,30024288,,,,,3,2,3,,,,,,,,,1,3,2,1,,,4,,,,,,1,,1,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,
ZTRD,7 B B F,30024343,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B C C,30024355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
ZTRD,7 B C E,30024555,,2,,3,,2,1,4,1,,1,,1,1,1,,2,,1,,1,,2,1,1,,2,1,,1,1,1,,,1,2,,1,,,3,2,2,1,,,,1,1,1,,,,1,2,1,,1,,1,1
ZTRD,7 B C F,30024922,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,1
ZTRD,7 B D B,30024927,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
ZTRD,7 B D E,30024938,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B D F,30025014,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTRD,7 B E C,30025015,,1,,2,,,1,6,,,,1,,,,,,,,1,1,,,,,,,,,,,1,,,1,2,3,,1,3,2,,,,2,2,1,,4,,,,,2,,,,,,,
ZTRD,7 B E E,30025054,,,,,,,,1,,2,1,3,1,1,2,,2,,1,1,1,,2,,,,,1,,1,,1,1,1,1,,,1,,1,,,,3,3,,4,,1,,,1,1,3,,,,,,,1
ZTRD,7 B X C,30025056,,,,,,1,,,,,,,,1,,,1,1,,,,,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
