Ship pt,Product Hierarchy,Part Number,Volume,Intermittency
ZTRD,4 X D C,10625708,low,medium
ZTRD,4 X X E,10625710,low,medium
ZTRD,4 X X F,10625716,low,medium
ZTRD,4 Y Y C,10625717,low,medium
ZTRD,4 Z Z A,10625720,low,medium
ZTRD,4 Z Z B,10625721,low,medium
ZTRD,4 Z Z C,10625802,low,medium
ZTRD,4 Z Z E,10625804,low,medium
ZTRD,4 Z Z F,10625805,low,medium
ZTRD,5 Y Y C,10625806,low,medium
ZTRD,6 A D C,10625807,low,high
ZTRD,6 A D E,10625808,low,medium
ZTRD,6 A E C,10625810,low,medium
ZTRD,6 A E E,10625811,low,medium
ZTRD,6 A E F,10625812,low,medium
ZTRD,6 A X C,10625813,low,medium
ZTRD,6 A X E,10625814,low,medium
ZTRD,6 S W E,10625815,low,medium
ZTRD,6 X X E,10625816,low,medium
ZTRD,7 C C J,10625817,low,medium
ZTRD,7 X A G,10625902,low,medium
ZTRD,7 X B G,10625950,low,medium
ZTRD,7 X X G,10626001,low,medium
ZTRD,7 X Y G,10626002,low,medium
ZTRD,7 X Z G,10626003,low,medium
ZTRD,8 D A B,10626004,low,medium
ZTRD,8 D A C,10626005,low,low
ZTRD,8 D A E,10626006,low,low
ZTRD,8 D Z C,10626007,low,low
ZTRD,B E 02,10626008,low,medium
ZTRD,G A A A,10626009,low,medium
ZTRD,G A J E,10626104,medium,high
ZTRD,G B A A,10626105,low,medium
ZTRD,G B A E,10626106,low,medium
ZTRD,2 B C E,10626107,low,medium
ZTRD,2 B E E,10626201,low,medium
ZTRD,2 B I F,10626202,low,medium
ZTRD,2 B J C,10626203,low,medium
ZTRD,2 B J E,10626205,low,medium
ZTRD,2 B M C,10626206,low,medium
ZTRD,2 B X C,10626207,low,medium
ZTRD,2 B X G,10626208,low,medium
ZTRD,2 C A E,10626209,low,medium
ZTRD,2 B C E,10626210,medium,medium
ZTRD,2 B E E,10626211,low,medium
ZTRD,2 B I F,10626212,low,medium
ZTRD,2 B J C,10626213,low,medium
ZTRD,2 B J E,10626214,low,medium
ZTRD,2 B M C,10626216,low,medium
ZTRD,2 B X C,10626300,low,medium
ZTRD,2 B X G,10626900,medium,medium
ZTRD,2 C A E,10626901,medium,low
ZTRD,2 C F E,10628200,low,medium
ZTRD,2 C F F,10629102,low,medium
ZTRD,2 C G E,10629103,low,medium
ZTRD,2 C G F,10629104,low,medium
ZTRD,3 A A A,10630818,low,medium
ZTRD,3 A B E,10630832,low,medium
ZTRD,3 A C E,10642020,low,medium
ZTRD,3 A D A,10642025,low,low
ZTRD,3 A E E,10643003,low,medium
ZTRD,3 A H E,10643004,medium,high
ZTRD,3 A I E,10643006,low,medium
ZTRD,3 A L A,10643007,low,medium
ZTRD,3 A L F,10643010,low,medium
ZTRD,3 A X E,10643025,low,medium
ZTRD,3 A X F,10643050,medium,high
ZTRD,3 B A E,10643051,low,medium
ZTRD,3 B B B,10643052,low,medium
ZTRD,3 B B E,10643053,low,medium
ZTRD,3 B D E,10643054,low,high
ZTRD,3 C X C,10643055,low,medium
ZTRD,3 S Y G,10643056,low,medium
ZTRD,3 Y Y C,10643058,low,medium
ZTRD,4 A A E,10643510,low,medium
ZTRD,4 A C C,10643521,medium,high
ZTRD,4 A C E,10643815,medium,high
ZTRD,4 A G C,10649000,low,medium
ZTRD,4 A G E,10649001,low,medium
ZTRD,4 A I B,10649002,low,medium
ZTRD,4 A I C,10649003,low,medium
ZTRD,4 A I E,10649005,medium,medium
ZTRD,4 A I F,10649007,low,medium
ZTRD,4 A J B,10649009,low,medium
ZTRD,4 A J C,10649010,low,medium
ZTRD,4 A J E,10649011,medium,high
ZTRD,4 A J F,10649012,medium,medium
ZTRD,4 A K C,10649013,medium,high
ZTRD,4 A K E,10649014,low,high
ZTRD,4 A K F,10649015,medium,medium
ZTRD,4 A L E,10649016,high,medium
ZTRD,4 A M C,10649017,medium,high
ZTRD,4 A M E,10649018,low,medium
ZTRD,4 A P B,10649020,medium,high
ZTRD,4 A P C,10649021,low,high
ZTRD,4 A P E,10649022,low,medium
ZTRD,4 A P F,10649025,low,medium
ZTRD,4 A X C,10649029,low,medium
ZTRD,4 A X E,10649030,low,high
ZTRD,4 A X F,10649031,medium,high
ZTRD,4 A Y E,10649032,low,medium
ZTRD,4 B A E,10649033,low,medium
ZTRD,4 B A F,10649034,low,medium
ZTRD,4 B B C,10649035,low,low
ZTRD,4 B B E,10649036,low,medium
ZTRD,4 B B F,10649037,low,high
ZTRD,4 B C C,10649038,low,medium
ZTRD,4 B C E,10649042,low,medium
ZTRD,4 B C F,10649043,low,medium
ZTRD,4 B D B,10649044,low,high
ZTRD,4 B D E,10649045,medium,medium
ZTRD,4 B D F,10649400,low,medium
ZTRD,4 B E C,10649401,low,medium
ZTRD,4 B E E,10649402,medium,medium
ZTRD,4 B X C,10649403,low,medium
ZTRD,4 B X E,10649404,low,medium
ZTRD,4 B X F,10649405,low,medium
ZTRD,4 B Y C,10649406,low,medium
ZTRD,4 C A A,10649407,low,medium
ZTRD,4 C A E,10649408,low,medium
ZTRD,4 D A C,10649409,low,medium
ZTRD,4 D A E,10649411,low,high
ZTRD,4 D A F,10649412,low,medium
ZTRD,4 D B E,10649413,low,medium
ZTRD,4 D B F,10649414,low,medium
ZTRD,4 D C C,10649415,low,medium
ZTRD,4 D C E,10649417,low,medium
ZTRD,4 D D E,10649423,low,medium
ZTRD,4 D D F,10649424,low,medium
ZTRD,4 D X C,10650001,low,medium
ZTRD,4 D X E,10650002,medium,medium
ZTRD,4 D X F,10650003,medium,medium
ZTRD,4 X X C,10650010,low,high
ZTRD,4 X X E,10650020,medium,medium
ZTRD,4 X X F,10650031,low,medium
ZTRD,4 Y A C,10650037,low,medium
ZTRD,4 Y A E,10650050,low,low
ZTRD,4 Y A F,10650051,low,medium
ZTRD,4 Y Y C,10650450,low,medium
ZTRD,4 Y Y E,10650478,low,medium
ZTRD,5 A C C,10650479,low,medium
ZTRD,5 A C F,10700712,low,medium
ZTRD,5 A D B,10700715,low,medium
ZTRD,5 A D C,10750012,low,medium
ZTRD,5 A D E,10750143,low,medium
ZTRD,5 A D F,10750620,low,medium
ZTRD,5 A G B,10750660,low,high
ZTRD,5 A G C,10750661,low,medium
ZTRD,5 A G E,10750752,low,medium
ZTRD,5 A G F,10750763,low,medium
ZTRD,5 A K E,10750764,low,medium
ZTRD,5 A K F,10750767,low,medium
ZTRD,5 A L E,10750771,low,medium
ZTRD,5 A M E,10760611,low,medium
ZTRD,5 A N E,10760612,low,high
ZTRD,5 A X B,10760613,low,medium
ZTRD,5 A X C,10760614,low,medium
ZTRD,5 A X D,10760617,low,medium
ZTRD,5 A X E,10760619,medium,medium
ZTRD,5 A X F,10760620,low,medium
ZTRD,5 B B E,10760621,low,medium
ZTRD,5 B X C,10760623,low,medium
ZTRD,5 B X E,10760624,low,medium
ZTRD,5 B X F,10760625,low,medium
ZTRD,5 C B C,10760626,low,high
ZTRD,5 C C A,10760627,low,medium
ZTRD,5 C C E,10760628,low,medium
ZTRD,5 C D C,10760629,low,medium
ZTRD,5 C X E,10760630,low,medium
ZTRD,5 D A A,10760637,low,medium
ZTRD,5 D A E,10760638,low,high
ZTRD,5 X A A,10760639,medium,high
ZTRD,5 X A C,10760640,low,medium
ZTRD,5 X A E,10760644,medium,medium
ZTRD,5 X B A,10760645,low,medium
ZTRD,5 X B C,10760646,medium,medium
ZTRD,5 X B E,10760649,low,medium
ZTRD,5 X B F,10760650,low,medium
ZTRD,5 X C C,10760652,low,medium
ZTRD,5 X C E,10760653,low,medium
ZTRD,5 X D A,10760655,low,medium
ZTRD,5 X D C,10760656,low,medium
ZTRD,5 X X C,10760661,low,medium
ZTRD,5 X X E,10760662,low,medium
ZTRD,5 X X F,10760663,low,medium
ZTRD,5 X X G,10760664,low,medium
ZTRD,5 Y Y C,10760666,low,medium
ZTRD,5 Z Z A,10760668,low,medium
ZTRD,5 Z Z B,10760680,low,medium
ZTRD,5 Z Z C,10760691,low,medium
ZTRD,5 Z Z E,10760701,low,medium
ZTRD,6 B X C,10760702,low,medium
ZTRD,6 E A C,10760703,low,medium
ZTRD,6 X X C,10760704,low,medium
ZTRD,6 Y Y C,10760705,low,medium
ZTRD,7 A A C,10760706,low,high
ZTRD,7 A D C,10760707,low,medium
ZTRD,7 A D E,10760708,low,medium
ZTRD,7 A E C,10760709,low,high
ZTRD,7 A E E,10760710,low,medium
ZTRD,7 A E F,10760711,low,medium
ZTRD,7 A X C,10760712,low,medium
ZTRD,7 A X E,10760714,low,medium
ZTRD,7 S W E,10760717,low,medium
ZTRD,7 X X E,10760718,low,medium
ZTRD,7 Z Z A,10760719,low,medium
ZTRD,7 Z Z C,10760720,low,medium
ZTRD,7 Z Z E,10760721,low,medium
ZTRD,7 Z Z H,10760722,low,medium
ZTRD,8 C C J,10760724,low,high
ZTRD,8 X A G,10760725,low,high
ZTRD,8 X B G,10760726,low,medium
ZTRD,8 X X G,10760730,low,medium
ZTRD,8 X Y G,10760731,low,medium
ZTRD,8 X Z G,10760732,low,medium
ZTRD,9 D A B,10760734,low,medium
ZTRD,9 D A C,10760735,low,medium
ZTRD,9 D Z B,10760736,low,medium
ZTRD,11 Z Z Z,10760737,low,medium
ZTRD,B E 03,10760738,low,medium
ZTRD,G A A A,10760801,low,medium
ZTRD,G A A E,10760810,low,medium
ZTRD,G B A A,10760813,low,medium
ZTRD,G B A E,10760815,medium,medium
ZTRD,G B D C,10760831,low,medium
ZTRD,S A A A,10760904,low,medium
ZTRD,S A E A,10760905,low,high
ZTRD,S B A G,10760906,low,medium
ZTRD,S B B G,10760907,low,medium
ZTRD,S B C G,10760908,low,medium
ZTRD,S B D G,10760909,low,medium
ZTRD,S B F G,10760910,low,medium
ZTRD,S C A E,10760913,low,medium
ZTRD,2 B C E,10760915,low,medium
ZTRD,2 B I F,10760916,low,medium
ZTRD,2 B J C,10760917,low,high
ZTRD,2 B J E,10760920,low,medium
ZTRD,2 C F E,10760923,low,medium
ZTRD,2 C G E,10760928,low,medium
ZTRD,2 C G F,10760929,low,medium
ZTRD,3 A B E,10760930,low,medium
ZTRD,3 A E E,10760934,low,medium
ZTRD,3 A H E,10760935,low,medium
ZTRD,3 A X E,10760938,low,medium
ZTRD,3 A X F,10760939,low,medium
ZTRD,3 B A E,10760940,low,medium
ZTRD,3 B D E,10762000,low,medium
ZTRD,3 S Y G,10762001,low,medium
ZTRD,3 Y Y C,10762002,low,medium
ZTRD,4 A C E,10762017,medium,medium
ZTRD,4 A G E,10762020,low,medium
ZTRD,4 A I B,10762021,low,medium
ZTRD,4 A I C,10762022,medium,high
ZTRD,4 A I E,10762023,low,medium
ZTRD,4 A I F,10762026,low,medium
ZTRD,4 A J B,10800309,medium,high
ZTRD,4 A J C,10800336,low,medium
ZTRD,4 A J E,11101354,low,medium
ZTRD,4 A J F,11103694,low,medium
ZTRD,4 A K C,11105005,medium,high
ZTRD,4 A K E,11105120,low,medium
ZTRD,4 A K F,11105332,low,medium
ZTRD,4 A L E,11105458,low,medium
ZTRD,4 A M C,11105462,low,medium
ZTRD,4 A M E,11105518,low,medium
ZTRD,4 A P B,11105674,low,medium
ZTRD,4 A P C,11105762,low,medium
ZTRD,4 A P E,11105789,low,medium
ZTRD,4 A P F,11105862,low,medium
ZTRD,4 A X C,11106542,low,medium
ZTRD,4 A X E,11201192,low,medium
ZTRD,4 A X F,11201250,low,medium
ZTRD,4 A Y E,11201251,low,medium
ZTRD,4 B A C,11201562,low,medium
ZTRD,4 B A E,11301509,low,medium
ZTRD,4 B A F,11301566,low,medium
ZTRD,4 B B C,11301725,low,medium
ZTRD,4 B B E,11301771,medium,medium
ZTRD,4 B B F,11302193,low,medium
ZTRD,4 B C C,11302706,low,medium
ZTRD,4 B C E,11403168,low,medium
ZTRD,4 B C F,11403344,low,low
ZTRD,4 B D E,11403358,low,medium
ZTRD,4 B D F,11403428,low,medium
ZTRD,4 B E E,11403429,low,medium
ZTRD,4 B X C,11403430,low,medium
ZTRD,4 B X E,11403432,low,medium
ZTRD,4 B X F,11403466,low,medium
ZTRD,4 C A E,11403641,low,medium
ZTRD,4 C A Z,11403666,low,medium
ZTRD,4 D A C,11403714,low,medium
ZTRD,4 D A E,11403953,low,medium
ZTRD,4 D A F,11403954,low,medium
ZTRD,4 D B E,11403956,low,medium
ZTRD,4 D B F,11403971,low,medium
ZTRD,4 D C B,11404900,low,medium
ZTRD,4 D C E,11404965,low,medium
ZTRD,4 D D E,11405009,low,medium
ZTRD,4 D D F,11405135,low,medium
ZTRD,4 D X E,11405264,low,medium
ZTRD,4 D X F,13151005,low,medium
ZTRD,4 X X C,13170007,low,medium
ZTRD,4 X X E,13350008,low,medium
ZTRD,4 X X F,13350022,low,high
ZTRD,4 Y A E,13401065,low,medium
ZTRD,4 Y A F,13460021,low,medium
ZTRD,4 Y Y C,13470006,low,high
ZTRD,5 A D B,13480017,low,medium
ZTRD,5 A D C,13480022,low,medium
ZTRD,5 A D E,13480035,low,medium
ZTRD,5 A D F,13480037,low,medium
ZTRD,5 A G B,13506062,medium,high
ZTRD,5 A G C,13541510,low,medium
ZTRD,5 A G E,13541513,low,medium
ZTRD,5 A G F,13541514,low,medium
ZTRD,5 A K E,13541539,low,medium
ZTRD,5 A K F,13541543,low,medium
ZTRD,5 A L E,13710009,low,low
ZTRD,5 A M E,14330003,low,medium
ZTRD,5 A N E,14330024,low,medium
ZTRD,5 A X B,14330032,low,medium
ZTRD,5 A X C,14330034,low,medium
ZTRD,5 A X E,14330038,low,medium
ZTRD,5 A X F,15000009,low,medium
ZTRD,5 B B E,15000012,low,high
ZTRD,5 B C E,15000013,low,medium
ZTRD,5 B X B,15060007,low,medium
ZTRD,5 B X C,15060015,medium,medium
ZTRD,5 B X E,15060017,low,medium
ZTRD,5 B X F,15101010,low,medium
ZTRD,5 C B A,15101013,low,medium
ZTRD,5 C B B,15101015,medium,medium
ZTRD,5 C B C,15101027,low,medium
ZTRD,5 C C A,15101032,low,medium
ZTRD,5 C C E,15103021,low,low
ZTRD,5 C D C,15103028,low,medium
ZTRD,5 C X E,15105005,low,medium
ZTRD,5 D A A,15105006,low,high
ZTRD,5 D A E,15105008,low,medium
ZTRD,5 X A A,15105009,low,high
ZTRD,5 X A C,15105058,low,medium
ZTRD,5 X A E,15111015,low,medium
ZTRD,5 X B A,15111021,low,medium
ZTRD,5 X B C,15130004,low,medium
ZTRD,5 X B E,15130009,medium,high
ZTRD,5 X B F,15130010,low,medium
ZTRD,5 X C C,15151027,low,medium
ZTRD,5 X C E,15170057,low,medium
ZTRD,5 X D A,15170073,low,medium
ZTRD,5 X D C,15170088,low,medium
ZTRD,5 X X E,15170089,low,medium
ZTRD,5 X X F,15170102,low,low
ZTRD,5 Y Y C,15170160,low,medium
ZTRD,5 Z Z A,15170161,low,medium
ZTRD,5 Z Z B,15170183,low,medium
ZTRD,5 Z Z C,15170250,low,medium
ZTRD,5 Z Z E,15170385,low,medium
ZTRD,5 Z Z F,15170388,low,medium
ZTRD,6 Y Y C,15170606,low,medium
ZTRD,7 A D C,15170612,low,medium
ZTRD,7 A D E,15176008,low,medium
ZTRD,7 A E C,15212010,medium,medium
ZTRD,7 A E E,15212018,low,medium
ZTRD,7 A E F,15213004,low,high
ZTRD,7 A X C,15400012,low,medium
ZTRD,7 A X E,15906013,low,medium
ZTRD,7 S W E,20001590,low,medium
ZTRD,7 X X E,20005133,low,medium
ZTRD,8 C C J,20005984,low,medium
ZTRD,8 X A G,20720592,low,high
ZTRD,8 X B G,20721370,low,medium
ZTRD,8 X X G,20722415,low,medium
ZTRD,8 X Y G,20722470,low,medium
ZTRD,8 X Z G,20722540,low,medium
ZTRD,9 D A B,20723648,low,medium
ZTRD,9 D A C,20723738,low,medium
ZTRD,9 D A E,20724169,low,medium
ZTRD,9 D Z C,20724272,low,medium
ZTRD,B E 03,20724754,low,medium
ZTRD,G A A A,20724780,low,medium
ZTRD,G A J E,20725010,low,medium
ZTRD,G B A A,20725030,medium,medium
ZTRD,G B A E,20725040,medium,medium
ZTRD,3 B C E,20725050,medium,medium
ZTRD,3 B E E,20725060,low,medium
ZTRD,3 B I F,20725070,low,medium
ZTRD,3 B J C,20725372,low,low
ZTRD,3 B J E,20725587,low,high
ZTRD,3 B M C,20725588,low,medium
ZTRD,3 B X C,20725589,low,high
ZTRD,3 B X G,20725590,medium,medium
ZTRD,3 C A E,20725591,medium,medium
ZTRD,3 B C E,20725592,medium,medium
ZTRD,3 B E E,20725593,medium,high
ZTRD,3 B I F,20725676,low,high
ZTRD,3 B J C,20725682,low,high
ZTRD,3 B J E,20725877,low,medium
ZTRD,3 B M C,20725906,low,medium
ZTRD,3 B X C,20725908,medium,medium
ZTRD,3 B X G,20726015,low,medium
ZTRD,3 C A E,20726185,low,low
ZTRD,3 C F E,20726191,low,high
ZTRD,3 C F F,20726197,low,medium
ZTRD,3 C G E,20726692,low,medium
ZTRD,3 C G F,20726697,low,medium
ZTRD,4 A A A,20726699,low,medium
ZTRD,4 A B E,20727262,low,medium
ZTRD,4 A C E,20727263,low,medium
ZTRD,4 A D A,20727517,low,medium
ZTRD,4 A E E,20727723,low,medium
ZTRD,4 A H E,20727729,low,medium
ZTRD,4 A I E,20727789,medium,medium
ZTRD,4 A L A,20727882,low,medium
ZTRD,4 A L F,20727905,low,medium
ZTRD,4 A X E,20727906,low,medium
ZTRD,4 A X F,20727925,low,medium
ZTRD,4 B A E,20727926,low,medium
ZTRD,4 B B B,20727958,low,medium
ZTRD,4 B B E,20728027,low,low
ZTRD,4 B D E,20728051,low,medium
ZTRD,4 C X C,20728132,low,medium
ZTRD,4 S Y G,20728441,low,medium
ZTRD,4 Y Y C,20728653,low,medium
ZTRD,5 A A E,20728661,low,medium
ZTRD,5 A C C,20728662,medium,medium
ZTRD,5 A C E,20728663,low,medium
ZTRD,5 A G C,20728664,low,high
ZTRD,5 A G E,20728734,low,medium
ZTRD,5 A I B,20728765,low,medium
ZTRD,5 A I C,20729370,medium,medium
ZTRD,5 A I E,20729556,low,medium
ZTRD,5 A I F,20729630,low,medium
ZTRD,5 A J B,20729886,low,medium
ZTRD,5 A J C,20730128,low,medium
ZTRD,5 A J E,20730129,low,medium
ZTRD,5 A J F,20730130,low,low
ZTRD,5 A K C,20730131,low,medium
ZTRD,5 A K E,20730132,low,medium
ZTRD,5 A K F,20730133,low,medium
ZTRD,5 A L E,20730134,low,medium
ZTRD,5 A M C,20730135,low,medium
ZTRD,5 A M E,20730136,low,medium
ZTRD,5 A P B,20730141,low,medium
ZTRD,5 A P C,20730353,low,medium
ZTRD,5 A P E,20731008,low,medium
ZTRD,5 A P F,20731069,low,medium
ZTRD,5 A X C,20731266,low,medium
ZTRD,5 A X E,20731305,medium,high
ZTRD,5 A X F,20734801,low,medium
ZTRD,5 A Y E,20734803,medium,high
ZTRD,5 B A E,20734804,medium,medium
ZTRD,5 B A F,20734805,medium,high
ZTRD,5 B B C,20734806,medium,high
ZTRD,5 B B E,20734807,medium,medium
ZTRD,5 B B F,20734808,medium,medium
ZTRD,5 B C C,20734809,low,medium
ZTRD,5 B C E,20734812,low,medium
ZTRD,5 B C F,20734813,low,medium
ZTRD,5 B D B,20734814,low,medium
ZTRD,5 B D E,20734815,low,medium
ZTRD,5 B D F,20734816,low,medium
ZTRD,5 B E C,20734817,low,medium
ZTRD,5 B E E,20735406,low,medium
ZTRD,5 B X C,20735408,low,medium
ZTRD,5 B X E,20735414,low,medium
ZTRD,5 B X F,20735415,low,medium
ZTRD,5 B Y C,20735416,low,medium
ZTRD,5 C A A,20736329,low,medium
ZTRD,5 C A E,20736623,low,medium
ZTRD,5 D A C,20736656,low,medium
ZTRD,5 D A E,20736658,low,medium
ZTRD,5 D A F,20736759,low,medium
ZTRD,5 D B E,20737303,low,medium
ZTRD,5 D B F,20737494,low,medium
ZTRD,5 D C C,20737945,low,medium
ZTRD,5 D C E,20738439,low,medium
ZTRD,5 D D E,20738719,low,medium
ZTRD,5 D D F,20738723,low,medium
ZTRD,5 D X C,20738725,medium,medium
ZTRD,5 D X E,20738819,low,high
ZTRD,5 D X F,20739032,low,medium
ZTRD,5 X X C,20739046,low,medium
ZTRD,5 X X E,20739173,low,medium
ZTRD,5 X X F,20739175,low,medium
ZTRD,5 Y A C,20739256,low,medium
ZTRD,5 Y A E,20739418,low,medium
ZTRD,5 Y A F,20739419,low,medium
ZTRD,5 Y Y C,20739429,low,medium
ZTRD,5 Y Y E,20739470,low,medium
ZTRD,6 A C C,20739626,low,medium
ZTRD,6 A C F,20739717,low,medium
ZTRD,6 A D B,20739788,low,medium
ZTRD,6 A D C,20740019,low,medium
ZTRD,6 A D E,20740556,low,medium
ZTRD,6 A D F,20973982,low,medium
ZTRD,6 A G B,253-0006,low,high
ZTRD,6 A G C,253-0007,low,high
ZTRD,6 A G E,253-0023-SP,low,medium
ZTRD,6 A G F,253-0038-SP,low,medium
ZTRD,6 A K E,253-0105,low,high
ZTRD,6 A K F,253-1160,low,medium
ZTRD,6 A L E,253-2003,low,medium
ZTRD,6 A M E,278-0013,low,medium
ZTRD,6 A N E,278-0016,low,medium
ZTRD,6 A X B,278-0035-SP,low,high
ZTRD,6 A X C,278-0060,low,medium
ZTRD,6 A X D,278-0300,low,medium
ZTRD,6 A X E,279-0009,low,medium
ZTRD,6 A X F,279-0013,low,medium
ZTRD,6 B B E,279-0017,low,medium
ZTRD,6 B X C,279-0018,low,high
ZTRD,6 B X E,279-0021,low,high
ZTRD,6 B X F,279-0022,low,high
ZTRD,6 C B C,279-0023,low,high
ZTRD,6 C C A,288-0001,low,medium
ZTRD,6 C C E,288-0006,low,high
ZTRD,6 C D C,289-0004,low,high
ZTRD,6 C X E,30000005,low,medium
ZTRD,6 D A A,30000014,low,low
ZTRD,6 D A E,30000022,medium,high
ZTRD,6 X A A,30000031,low,medium
ZTRD,6 X A C,30000032,low,medium
ZTRD,6 X A E,30000035,medium,medium
ZTRD,6 X B A,30000040,low,medium
ZTRD,6 X B C,30000117,low,low
ZTRD,6 X B E,30000120,low,low
ZTRD,6 X B F,30000122,low,medium
ZTRD,6 X C C,30000123,low,medium
ZTRD,6 X C E,30000125,medium,high
ZTRD,6 X D A,30000128,low,medium
ZTRD,6 X D C,30000129,low,medium
ZTRD,6 X X C,30000133,medium,medium
ZTRD,6 X X E,30000134,low,medium
ZTRD,6 X X F,30000136,low,low
ZTRD,6 X X G,30000153,low,medium
ZTRD,6 Y Y C,30000164,low,medium
ZTRD,6 Z Z A,30000165,low,medium
ZTRD,6 Z Z B,30000168,low,medium
ZTRD,6 Z Z C,30000169,low,medium
ZTRD,6 Z Z E,30000254,low,medium
ZTRD,7 B X C,30000255,low,medium
ZTRD,7 E A C,30000257,low,medium
ZTRD,7 X X C,30000258,low,medium
ZTRD,7 Y Y C,30000283,low,medium
ZTRD,8 A A C,30000300,low,medium
ZTRD,8 A D C,30000323,low,medium
ZTRD,8 A D E,30000324,low,medium
ZTRD,8 A E C,30000325,low,medium
ZTRD,8 A E E,30000333,low,medium
ZTRD,8 A E F,30000343,low,medium
ZTRD,8 A X C,30000361,low,medium
ZTRD,8 A X E,30000373,low,medium
ZTRD,8 S W E,30000390,low,medium
ZTRD,8 X X E,30000397,low,medium
ZTRD,8 Z Z A,30000404,low,medium
ZTRD,8 Z Z C,30000405,low,medium
ZTRD,8 Z Z E,30000407,low,medium
ZTRD,8 Z Z H,30000411,low,medium
ZTRD,9 C C J,30000415,low,medium
ZTRD,9 X A G,30000416,low,medium
ZTRD,9 X B G,30000422,low,medium
ZTRD,9 X X G,30000432,low,medium
ZTRD,9 X Y G,30000434,low,low
ZTRD,9 X Z G,30000438,low,medium
ZTRD,10 D A B,30000444,low,medium
ZTRD,10 D A C,30000446,low,medium
ZTRD,10 D Z B,30000449,low,medium
ZTRD,12 Z Z Z,30000456,low,medium
ZTRD,B E 04,30000457,low,medium
ZTRD,G A A A,30000459,low,low
ZTRD,G A A E,30000463,low,medium
ZTRD,G B A A,30000468,low,medium
ZTRD,G B A E,30000470,low,medium
ZTRD,G B D C,30000472,low,medium
ZTRD,S A A A,30000475,low,medium
ZTRD,S A E A,30000477,low,medium
ZTRD,S B A G,30000483,low,medium
ZTRD,S B B G,30000488,low,medium
ZTRD,S B C G,30000489,low,medium
ZTRD,S B D G,30000497,low,low
ZTRD,S B F G,30000498,low,medium
ZTRD,S C A E,30000501,low,medium
ZTRD,3 B C E,30000505,low,medium
ZTRD,3 B I F,30000507,low,medium
ZTRD,3 B J C,30000510,low,medium
ZTRD,3 B J E,30000512,low,medium
ZTRD,3 C F E,30000527,low,medium
ZTRD,3 C G E,30000528,low,medium
ZTRD,3 C G F,30000529,low,medium
ZTRD,4 A B E,30000532,low,medium
ZTRD,4 A E E,30000588,low,medium
ZTRD,4 A H E,30000627,medium,medium
ZTRD,4 A X E,30000629,medium,high
ZTRD,4 A X F,30000630,high,medium
ZTRD,4 B A E,30000631,high,medium
ZTRD,4 B D E,30000712,low,medium
ZTRD,4 S Y G,30000718,low,medium
ZTRD,4 Y Y C,30000719,low,medium
ZTRD,5 A C E,30000722,low,medium
ZTRD,5 A G E,30000734,low,medium
ZTRD,5 A I B,30000735,low,medium
ZTRD,5 A I C,30000737,low,medium
ZTRD,5 A I E,30000739,low,medium
ZTRD,5 A I F,30000741,low,medium
ZTRD,5 A J B,30000742,low,medium
ZTRD,5 A J C,30000743,low,medium
ZTRD,5 A J E,30000744,low,medium
ZTRD,5 A J F,30000745,low,medium
ZTRD,5 A K C,30000747,low,medium
ZTRD,5 A K E,30000748,low,medium
ZTRD,5 A K F,30000749,low,medium
ZTRD,5 A L E,30000750,low,medium
ZTRD,5 A M C,30000752,low,medium
ZTRD,5 A M E,30000755,low,medium
ZTRD,5 A P B,30000756,low,medium
ZTRD,5 A P C,30000757,low,medium
ZTRD,5 A P E,30000760,low,medium
ZTRD,5 A P F,30000761,low,medium
ZTRD,5 A X C,30000762,low,medium
ZTRD,5 A X E,30000765,low,medium
ZTRD,5 A X F,30000767,low,medium
ZTRD,5 A Y E,30000769,low,medium
ZTRD,5 B A C,30000770,low,medium
ZTRD,5 B A E,30000773,low,medium
ZTRD,5 B A F,30000774,low,medium
ZTRD,5 B B C,30000775,low,medium
ZTRD,5 B B E,30000776,low,medium
ZTRD,5 B B F,30000777,low,medium
ZTRD,5 B C C,30000780,low,medium
ZTRD,5 B C E,30000782,low,medium
ZTRD,5 B C F,30000783,low,medium
ZTRD,5 B D E,30000785,low,low
ZTRD,5 B D F,30000788,low,medium
ZTRD,5 B E E,30000812,medium,high
ZTRD,5 B X C,30000839,low,medium
ZTRD,5 B X E,30000840,low,medium
ZTRD,5 B X F,30000841,low,medium
ZTRD,5 C A E,30000842,low,medium
ZTRD,5 C A Z,30000843,low,medium
ZTRD,5 D A C,30000848,low,medium
ZTRD,5 D A E,30000850,low,high
ZTRD,5 D A F,30000854,medium,medium
ZTRD,5 D B E,30000855,low,medium
ZTRD,5 D B F,30000857,low,medium
ZTRD,5 D C B,30000858,low,medium
ZTRD,5 D C E,30000859,low,medium
ZTRD,5 D D E,30000860,low,medium
ZTRD,5 D D F,30000865,low,medium
ZTRD,5 D X E,30000866,low,medium
ZTRD,5 D X F,30000867,low,medium
ZTRD,5 X X C,30000870,low,medium
ZTRD,5 X X E,30000871,low,high
ZTRD,5 X X F,30000872,low,medium
ZTRD,5 Y A E,30000874,low,medium
ZTRD,5 Y A F,30000884,low,medium
ZTRD,5 Y Y C,30000886,low,medium
ZTRD,6 A D B,30000887,low,medium
ZTRD,6 A D C,30000892,low,medium
ZTRD,6 A D E,30000894,low,medium
ZTRD,6 A D F,30000896,low,low
